Year,Week,Month,Country,Province,Policy,Population,Cases,AT,TP,AH,RH
2012,18,4,Malaysia,JOHOR,0,3450400,31,26.5970083,0.125083839,31.42842218,90.43775365
2012,19,5,Malaysia,JOHOR,0,3450400,36,26.18289509,0.059498907,30.72853812,89.18445183
2012,20,5,Malaysia,JOHOR,0,3450400,36,26.61537711,0.136254899,31.4008181,90.20904146
2012,21,5,Malaysia,JOHOR,0,3450400,37,26.83699654,0.013733597,31.25249511,88.48032912
2012,22,5,Malaysia,JOHOR,0,3450400,37,26.67529715,0.070429729,31.36033051,89.73396188
2012,23,6,Malaysia,JOHOR,0,3450400,26,26.94615679,0.006486422,31.64065911,89.75504163
2012,24,6,Malaysia,JOHOR,0,3450400,25,26.86740584,0.04352309,31.19915058,88.08288848
2012,25,6,Malaysia,JOHOR,0,3450400,24,27.1818962,0.006566501,31.15778701,86.42591057
2012,26,6,Malaysia,JOHOR,0,3450400,29,26.59313173,0.009969871,30.72689146,87.20734162
2012,27,7,Malaysia,JOHOR,0,3450400,24,25.8829483,0.216093943,30.39376771,89.03306612
2012,28,7,Malaysia,JOHOR,0,3450400,31,26.05427495,0.116955792,30.64585674,89.38698876
2012,29,7,Malaysia,JOHOR,0,3450400,34,25.68886282,0.118076902,30.15914635,88.91043441
2012,30,7,Malaysia,JOHOR,0,3450400,28,26.22579415,0.001721705,30.37917643,87.35737454
2012,31,7,Malaysia,JOHOR,0,3450400,38,26.71078964,0.006366303,30.45647632,85.49530848
2012,32,8,Malaysia,JOHOR,0,3450400,42,26.08913846,0.001401387,30.18054283,87.12266346
2012,33,8,Malaysia,JOHOR,0,3450400,27,26.26367419,0.001881863,30.50034153,87.71205401
2012,34,8,Malaysia,JOHOR,0,3450400,29,25.99694785,0.009048959,30.60446739,89.47599634
2012,35,8,Malaysia,JOHOR,0,3450400,27,25.88824971,0.103262234,30.60741035,90.01036426
2012,36,9,Malaysia,JOHOR,0,3450400,28,26.51176216,0.118957774,30.49028274,86.51814978
2012,37,9,Malaysia,JOHOR,0,3450400,24,25.73706328,0.001321308,30.47097874,90.0957741
2012,38,9,Malaysia,JOHOR,0,3450400,33,26.28491834,0.064864219,30.90217886,89.52261826
2012,39,9,Malaysia,JOHOR,0,3450400,35,25.75394307,0.013813676,30.57757016,90.50578473
2012,40,10,Malaysia,JOHOR,0,3450400,21,26.40857081,0.006606541,30.66207545,87.81866812
2012,41,10,Malaysia,JOHOR,0,3450400,25,25.64275468,0.002001982,30.58479072,91.08542977
2012,42,10,Malaysia,JOHOR,0,3450400,29,25.47524043,0.226063814,30.59124425,91.95694735
2012,43,10,Malaysia,JOHOR,0,3450400,33,25.66863275,0.064143505,30.68575448,91.45691226
2012,44,10,Malaysia,JOHOR,0,3450400,24,25.53299113,0.228426153,30.4590257,91.03860011
2012,45,11,Malaysia,JOHOR,0,3450400,16,25.06682655,0.369726046,30.28623892,92.52283289
2012,46,11,Malaysia,JOHOR,0,3450400,20,25.70273891,0.214051921,30.96342398,92.59986388
2012,47,11,Malaysia,JOHOR,0,3450400,33,25.73375151,0.117996822,30.80598284,91.7011222
2012,48,11,Malaysia,JOHOR,0,3450400,52,25.53792028,0.243921494,30.99853564,93.59817066
2012,49,12,Malaysia,JOHOR,0,3450400,28,25.30420902,0.243000582,30.64527398,93.06146621
2012,50,12,Malaysia,JOHOR,0,3450400,40,25.37347391,0.064143505,30.50550216,92.03778127
2012,51,12,Malaysia,JOHOR,0,3450400,40,24.98455844,0.568402745,30.47539338,93.85055353
2012,52,12,Malaysia,JOHOR,0,3450400,43,24.98209386,0.370927235,30.29425048,92.98686298
2012,1,1,Malaysia,KEDAH,0,2001100,13,25.78381067,0.033693378,29.05202559,83.59305614
2012,2,1,Malaysia,KEDAH,0,2001100,22,25.42608679,0.059394796,28.73660895,83.85765446
2012,3,1,Malaysia,KEDAH,0,2001100,9,25.8893929,0.149274077,30.27854314,88.49183785
2012,4,1,Malaysia,KEDAH,0,2001100,8,25.85259644,0.046377588,29.0906103,83.49483954
2012,5,1,Malaysia,KEDAH,0,2001100,27,26.27626552,0.11806305,29.00045744,81.25485876
2012,6,2,Malaysia,KEDAH,0,2001100,17,26.79278518,0.043895237,28.88543201,78.47398343
2012,7,2,Malaysia,KEDAH,0,2001100,12,27.17522941,0.049435118,29.06006375,77.52073433
2012,8,2,Malaysia,KEDAH,0,2001100,12,26.51665154,0.406530437,29.93012359,84.21004268
2012,9,2,Malaysia,KEDAH,0,2001100,19,26.7225864,0.105348568,30.33112599,84.88137868
2012,10,3,Malaysia,KEDAH,0,2001100,10,25.67653866,0.960700232,30.29684709,89.57674267
2012,11,3,Malaysia,KEDAH,0,2001100,12,26.69855072,0.048890212,30.05644758,83.85606649
2012,12,3,Malaysia,KEDAH,0,2001100,15,26.61458604,0.023915336,30.21633319,84.9207964
2012,13,3,Malaysia,KEDAH,0,2001100,10,26.81571377,0.11288644,30.25576341,84.19762557
2012,14,4,Malaysia,KEDAH,0,2001100,12,26.19741389,0.31553107,30.43057945,87.70190934
2012,15,4,Malaysia,KEDAH,0,2001100,25,26.53625883,0.297518887,30.48251089,86.36757152
2012,16,4,Malaysia,KEDAH,0,2001100,21,26.39243801,0.291767097,30.94100042,89.12648372
2012,17,4,Malaysia,KEDAH,0,2001100,23,26.85319488,0.338447411,31.04180668,87.51284295
2012,18,4,Malaysia,KEDAH,0,2001100,27,27.15046536,0.720426788,30.97419595,85.79666479
2012,19,5,Malaysia,KEDAH,0,2001100,16,27.16632892,0.371838064,31.07234814,86.16676565
2012,20,5,Malaysia,KEDAH,0,2001100,19,27.05103045,0.264370415,31.18592501,87.16415157
2012,21,5,Malaysia,KEDAH,0,2001100,17,27.19900289,0.167074353,31.23477284,86.76153721
2012,22,5,Malaysia,KEDAH,0,2001100,11,26.50169114,0.151907792,30.71518966,87.59076447
2012,23,6,Malaysia,KEDAH,0,2001100,17,27.26295239,0.140071214,31.15091893,86.08988547
2012,24,6,Malaysia,KEDAH,0,2001100,21,27.79315055,0.005600427,31.07723386,83.38692155
2012,25,6,Malaysia,KEDAH,0,2001100,15,27.98061435,0.00599397,31.09986376,82.62066217
2012,26,6,Malaysia,KEDAH,0,2001100,14,26.87392384,0.020282627,30.79888584,86.26312279
2012,27,7,Malaysia,KEDAH,0,2001100,17,26.58335421,0.127296186,30.55939539,86.52331261
2012,28,7,Malaysia,KEDAH,0,2001100,20,26.35485493,0.453180478,30.14975905,85.74624936
2012,29,7,Malaysia,KEDAH,0,2001100,18,26.52204136,0.024793241,30.40499666,86.09229678
2012,30,7,Malaysia,KEDAH,0,2001100,21,26.81354328,4.84E-04,30.65281394,85.84440475
2012,31,7,Malaysia,KEDAH,0,2001100,13,27.66796103,0.003572164,30.982178,83.46377422
2012,32,8,Malaysia,KEDAH,0,2001100,26,26.81335391,0.007235146,30.72195264,86.16104004
2012,33,8,Malaysia,KEDAH,0,2001100,24,27.07334722,0.045681319,30.79835502,85.3433925
2012,34,8,Malaysia,KEDAH,0,2001100,14,25.83505767,0.254804281,30.31681232,88.90494173
2012,35,8,Malaysia,KEDAH,0,2001100,13,26.25460426,0.229345044,29.97922074,85.50112277
2012,36,9,Malaysia,KEDAH,0,2001100,20,26.88572318,0.316984154,30.63307943,85.45089658
2012,37,9,Malaysia,KEDAH,0,2001100,10,26.04301736,0.432504308,30.16776177,87.30905198
2012,38,9,Malaysia,KEDAH,0,2001100,18,26.41848396,0.176307489,30.54989476,87.23540045
2012,39,9,Malaysia,KEDAH,0,2001100,7,25.81563975,0.521596502,30.17174771,88.34891712
2012,40,10,Malaysia,KEDAH,0,2001100,9,26.34430836,0.097992332,30.56739278,87.62975995
2012,41,10,Malaysia,KEDAH,0,2001100,7,26.27011821,0.070171834,30.23450009,86.49771039
2012,42,10,Malaysia,KEDAH,0,2001100,10,25.83539272,0.172341781,30.37038263,89.13773446
2012,43,10,Malaysia,KEDAH,0,2001100,13,25.81916498,0.081826776,30.38867532,89.31824705
2012,44,10,Malaysia,KEDAH,0,2001100,10,26.63123622,0.151150977,30.58078385,86.406318
2012,45,11,Malaysia,KEDAH,0,2001100,17,26.28946329,0.244481332,30.60623367,88.09019464
2012,46,11,Malaysia,KEDAH,0,2001100,14,26.8469019,0.085550303,30.87947751,86.73897611
2012,47,11,Malaysia,KEDAH,0,2001100,12,26.02435693,0.497560076,30.70125615,89.79644813
2012,48,11,Malaysia,KEDAH,0,2001100,16,25.88904329,0.251080754,30.81154008,90.94694899
2012,49,12,Malaysia,KEDAH,0,2001100,19,26.6164215,0.058365529,30.18443818,84.79397236
2012,50,12,Malaysia,KEDAH,0,2001100,17,26.25074398,0.148214537,30.09469916,85.96185219
2012,51,12,Malaysia,KEDAH,0,2001100,15,25.68485647,0.196953386,30.05841623,88.4406015
2012,52,12,Malaysia,KEDAH,0,2001100,13,25.80235457,0.211726404,29.65292869,86.08537736
2012,1,1,Malaysia,KELANTAN,0,1651000,19,25.10174903,0.480435597,29.24689694,87.54955856
2012,2,1,Malaysia,KELANTAN,0,1651000,18,25.17676721,0.57139631,29.23452978,87.08952181
2012,3,1,Malaysia,KELANTAN,0,1651000,31,25.54516861,0.368636299,30.30227256,90.2338474
2012,4,1,Malaysia,KELANTAN,0,1651000,14,25.81655549,0.041476248,29.3233588,84.54281918
2012,5,1,Malaysia,KELANTAN,0,1651000,30,25.28648522,0.753776988,29.80435852,89.17534718
2012,6,2,Malaysia,KELANTAN,0,1651000,16,25.60435273,0.157121786,29.43248632,85.98353589
2012,7,2,Malaysia,KELANTAN,0,1651000,57,25.80680131,0.111828001,29.59601995,85.82122099
2012,8,2,Malaysia,KELANTAN,0,1651000,39,26.54974989,0.128906456,29.88468211,83.68127247
2012,9,2,Malaysia,KELANTAN,0,1651000,43,26.51893855,0.151610755,30.56071409,86.81203532
2012,10,3,Malaysia,KELANTAN,0,1651000,38,25.57836905,0.278995938,30.51784414,91.09018922
2012,11,3,Malaysia,KELANTAN,0,1651000,37,26.36527733,0.169837342,30.50797424,87.26013287
2012,12,3,Malaysia,KELANTAN,0,1651000,28,26.72618184,0.01825529,30.12631713,83.92197989
2012,13,3,Malaysia,KELANTAN,0,1651000,26,26.68480898,0.164728157,30.56375031,86.10925047
2012,14,4,Malaysia,KELANTAN,0,1651000,15,26.52053679,0.582705405,30.5027597,86.54443796
2012,15,4,Malaysia,KELANTAN,0,1651000,17,26.92068868,0.173913209,30.72793627,85.76274331
2012,16,4,Malaysia,KELANTAN,0,1651000,23,26.62758558,0.142626627,30.88474107,87.7650118
2012,17,4,Malaysia,KELANTAN,0,1651000,10,27.07935881,8.32E-04,31.32215676,87.63845899
2012,18,4,Malaysia,KELANTAN,0,1651000,15,27.22827476,0.063462965,31.27287011,86.73913337
2012,19,5,Malaysia,KELANTAN,0,1651000,13,27.19321245,0.006773975,31.01138801,85.75994816
2012,20,5,Malaysia,KELANTAN,0,1651000,18,27.74809656,8.04E-04,31.3433955,84.73902395
2012,21,5,Malaysia,KELANTAN,0,1651000,27,27.11489894,0.035104119,31.24478283,87.14274915
2012,22,5,Malaysia,KELANTAN,0,1651000,6,26.92854804,0.034300427,31.26000316,88.07902214
2012,23,6,Malaysia,KELANTAN,0,1651000,13,27.51409519,9.19E-04,31.44875324,86.22854446
2012,24,6,Malaysia,KELANTAN,0,1651000,18,27.086279,0.008553579,31.38394482,87.92188896
2012,25,6,Malaysia,KELANTAN,0,1651000,12,27.85840772,0.006687866,31.53841216,85.08031506
2012,26,6,Malaysia,KELANTAN,0,1651000,18,26.48445293,0.062716679,30.52112735,86.81366041
2012,27,7,Malaysia,KELANTAN,0,1651000,19,26.81036104,0.070380457,30.55676625,85.47265536
2012,28,7,Malaysia,KELANTAN,0,1651000,21,26.58514173,0.050776113,30.49390376,86.19498064
2012,29,7,Malaysia,KELANTAN,0,1651000,18,26.60051444,0.07233228,30.63822915,86.82447033
2012,30,7,Malaysia,KELANTAN,0,1651000,23,27.06658941,0.117310329,31.15834742,86.96289046
2012,31,7,Malaysia,KELANTAN,0,1651000,29,27.48715587,0.059157472,31.48624829,86.513292
2012,32,8,Malaysia,KELANTAN,0,1651000,24,27.10348063,0.054134397,30.75509109,85.01413449
2012,33,8,Malaysia,KELANTAN,0,1651000,22,27.106743,0.387924907,30.87665288,85.52769813
2012,34,8,Malaysia,KELANTAN,0,1651000,18,26.50784977,0.053531628,30.75879945,87.76105541
2012,35,8,Malaysia,KELANTAN,0,1651000,29,26.7949389,0.042165127,30.78196118,86.53614126
2012,36,9,Malaysia,KELANTAN,0,1651000,26,26.7991734,0.016762719,30.85417178,86.89680553
2012,37,9,Malaysia,KELANTAN,0,1651000,31,26.18373761,0.198540628,30.28420276,87.13646456
2012,38,9,Malaysia,KELANTAN,0,1651000,27,26.47883439,0.072447093,30.5944937,87.12759045
2012,39,9,Malaysia,KELANTAN,0,1651000,23,26.24451997,0.204051659,30.64144861,88.45165037
2012,40,10,Malaysia,KELANTAN,0,1651000,21,26.60387568,0.103159609,30.65852542,86.86283341
2012,41,10,Malaysia,KELANTAN,0,1651000,31,26.3974727,0.169492903,30.52244455,87.19671687
2012,42,10,Malaysia,KELANTAN,0,1651000,23,25.6487573,0.262147109,30.50154432,90.66384366
2012,43,10,Malaysia,KELANTAN,0,1651000,22,25.62522864,0.578887868,30.59898706,91.24740871
2012,44,10,Malaysia,KELANTAN,0,1651000,26,26.45377341,0.059932461,30.48051412,86.78816703
2012,45,11,Malaysia,KELANTAN,0,1651000,33,26.06878003,0.511463849,30.47175959,88.51047935
2012,46,11,Malaysia,KELANTAN,0,1651000,16,26.55151289,0.19489531,30.89798747,88.20802949
2012,47,11,Malaysia,KELANTAN,0,1651000,27,26.61465141,0.211629326,30.77519998,87.37763059
2012,48,11,Malaysia,KELANTAN,0,1651000,32,26.04731096,0.733742094,30.83903954,90.31094641
2012,49,12,Malaysia,KELANTAN,0,1651000,24,26.41988094,0.167139233,30.53996007,87.21245223
2012,50,12,Malaysia,KELANTAN,0,1651000,27,25.91445974,0.347166241,30.4316681,89.08435842
2012,51,12,Malaysia,KELANTAN,0,1651000,41,25.21568506,0.486951243,30.49666267,92.78978446
2012,52,12,Malaysia,KELANTAN,0,1651000,11,25.22540628,1.378561409,30.14103331,91.05772352
2012,1,1,Malaysia,MELAKA,0,843200,15,26.3127539,0.00630505,29.46652092,82.90332608
2012,2,1,Malaysia,MELAKA,0,843200,12,25.86663691,0.154823999,28.72098384,81.68159287
2012,3,1,Malaysia,MELAKA,0,843200,18,26.62175661,0.024602057,30.1053717,84.29072328
2012,4,1,Malaysia,MELAKA,0,843200,19,25.99529087,0.129933476,29.24145206,83.42775231
2012,5,1,Malaysia,MELAKA,0,843200,14,26.10350012,0.02353061,29.42858791,83.67140098
2012,6,2,Malaysia,MELAKA,0,843200,15,25.93649614,0.099108788,29.25149724,83.68716978
2012,7,2,Malaysia,MELAKA,0,843200,18,26.4326625,0.04714364,29.77883618,83.70583375
2012,8,2,Malaysia,MELAKA,0,843200,12,26.15730675,0.17435729,29.78227853,85.02059584
2012,9,2,Malaysia,MELAKA,0,843200,19,26.26249723,0.062391146,30.09126589,85.85795204
2012,10,3,Malaysia,MELAKA,0,843200,10,26.53007933,0.503827046,29.9505511,84.09972453
2012,11,3,Malaysia,MELAKA,0,843200,19,26.20511472,0.046937592,29.56342996,83.82672004
2012,12,3,Malaysia,MELAKA,0,843200,9,26.81227589,0.149672815,30.36746865,84.58513198
2012,13,3,Malaysia,MELAKA,0,843200,18,27.21588395,0.002266521,30.24830997,82.26113701
2012,14,4,Malaysia,MELAKA,0,843200,12,26.98238933,0.302930854,29.83433159,81.54081651
2012,15,4,Malaysia,MELAKA,0,843200,11,26.50112247,0.158491642,30.01041839,84.42237298
2012,16,4,Malaysia,MELAKA,0,843200,11,26.97338485,0.443908469,30.14998397,83.05770572
2012,17,4,Malaysia,MELAKA,0,843200,9,27.22089796,0.603636395,30.85315211,84.93423147
2012,18,4,Malaysia,MELAKA,0,843200,7,27.67963418,0.035028054,30.77046696,82.49997219
2012,19,5,Malaysia,MELAKA,0,843200,7,27.25070992,0.260979608,30.49184186,83.26768368
2012,20,5,Malaysia,MELAKA,0,843200,9,27.87096969,0.109246319,31.01333129,82.7051534
2012,21,5,Malaysia,MELAKA,0,843200,6,27.65374792,0.093957604,31.02743489,83.72837204
2012,22,5,Malaysia,MELAKA,0,843200,6,27.01518119,0.163477989,31.0076026,86.51125389
2012,23,6,Malaysia,MELAKA,0,843200,5,28.2449731,0.093298252,30.79650478,80.20142499
2012,24,6,Malaysia,MELAKA,0,843200,4,28.03080896,0.10603198,30.92379045,81.65248385
2012,25,6,Malaysia,MELAKA,0,843200,8,27.95487332,0.065069762,30.57380063,80.49441959
2012,26,6,Malaysia,MELAKA,0,843200,5,27.33803395,0.029135099,30.24801321,81.74022813
2012,27,7,Malaysia,MELAKA,0,843200,5,26.54614488,0.376530977,30.08504733,84.54308948
2012,28,7,Malaysia,MELAKA,0,843200,9,26.77610249,0.481615139,30.19185485,83.99756482
2012,29,7,Malaysia,MELAKA,0,843200,6,26.65995116,0.113202429,29.88442085,83.15492462
2012,30,7,Malaysia,MELAKA,0,843200,7,27.3264253,0.002101683,30.42312325,82.54226822
2012,31,7,Malaysia,MELAKA,0,843200,13,27.6783904,0.034698378,30.62548789,81.85744776
2012,32,8,Malaysia,MELAKA,0,843200,4,26.69104577,0.240786965,29.88723985,83.17984049
2012,33,8,Malaysia,MELAKA,0,843200,3,27.10558877,0.144109535,30.42779723,83.66537933
2012,34,8,Malaysia,MELAKA,0,843200,5,26.67019942,0.16100542,29.9145857,83.22529548
2012,35,8,Malaysia,MELAKA,0,843200,2,26.71733367,0.13042799,30.16660425,84.15568278
2012,36,9,Malaysia,MELAKA,0,843200,4,26.86213092,0.258960343,30.46293778,84.79409471
2012,37,9,Malaysia,MELAKA,0,843200,4,26.11696149,0.475145251,30.03765373,86.33370417
2012,38,9,Malaysia,MELAKA,0,843200,6,27.14673731,0.209879858,30.14881455,82.26166114
2012,39,9,Malaysia,MELAKA,0,843200,8,26.63797763,0.238355606,29.89199046,83.42432881
2012,40,10,Malaysia,MELAKA,0,843200,6,27.33881132,0.058187779,30.37914867,82.30334753
2012,41,10,Malaysia,MELAKA,0,843200,6,26.82503764,0.215690394,30.02772057,83.07694215
2012,42,10,Malaysia,MELAKA,0,843200,2,26.09369236,0.152969573,29.94295302,86.01600997
2012,43,10,Malaysia,MELAKA,0,843200,4,26.29395462,0.145593077,29.83480437,84.6397038
2012,44,10,Malaysia,MELAKA,0,843200,4,26.25595441,0.433194005,30.0337873,85.67442576
2012,45,11,Malaysia,MELAKA,0,843200,6,25.83582733,0.351764082,30.08540531,87.82185816
2012,46,11,Malaysia,MELAKA,0,843200,6,26.39454569,0.27647437,30.2587669,86.0217061
2012,47,11,Malaysia,MELAKA,0,843200,7,26.610135,0.549899239,30.3741548,85.61644738
2012,48,11,Malaysia,MELAKA,0,843200,8,26.18307641,0.424828482,30.48386552,88.02633702
2012,49,12,Malaysia,MELAKA,0,843200,9,26.07484125,0.225621878,30.34514075,87.87831127
2012,50,12,Malaysia,MELAKA,0,843200,8,25.99588685,0.282573373,29.88224035,86.17248211
2012,51,12,Malaysia,MELAKA,0,843200,4,25.62394346,0.262998872,29.69697494,87.07474789
2012,52,12,Malaysia,MELAKA,0,843200,5,25.87144362,0.287436091,29.70692323,85.95770995
2012,1,1,Malaysia,NEGERI SEMBILAN,0,1057700,8,24.80358658,0.002648263,29.35961246,89.48994049
2012,2,1,Malaysia,NEGERI SEMBILAN,0,1057700,8,24.43195906,0.138592421,28.96835547,89.5271092
2012,3,1,Malaysia,NEGERI SEMBILAN,0,1057700,11,25.06066658,0.053152507,30.06310676,91.50836106
2012,4,1,Malaysia,NEGERI SEMBILAN,0,1057700,12,24.15970888,0.019072842,29.1412077,91.6301237
2012,5,1,Malaysia,NEGERI SEMBILAN,0,1057700,7,24.76808666,0.021079102,29.43718622,89.99832838
2012,6,2,Malaysia,NEGERI SEMBILAN,0,1057700,6,24.7359096,0.016157078,29.29356119,89.52889311
2012,7,2,Malaysia,NEGERI SEMBILAN,0,1057700,8,25.05912432,0.01447182,29.66803287,89.68017235
2012,8,2,Malaysia,NEGERI SEMBILAN,0,1057700,11,24.79301512,0.238102903,29.90404726,92.09290732
2012,9,2,Malaysia,NEGERI SEMBILAN,0,1057700,10,24.69827857,0.075916868,30.04818005,93.24691259
2012,10,3,Malaysia,NEGERI SEMBILAN,0,1057700,9,24.7253802,0.198031209,29.83708998,92.15006573
2012,11,3,Malaysia,NEGERI SEMBILAN,0,1057700,8,24.22257683,0.106492266,29.56727789,93.36975236
2012,12,3,Malaysia,NEGERI SEMBILAN,0,1057700,6,25.17487762,0.144183198,29.94697513,90.3817368
2012,13,3,Malaysia,NEGERI SEMBILAN,0,1057700,6,25.13431629,0.006553782,30.12222127,91.40112638
2012,14,4,Malaysia,NEGERI SEMBILAN,0,1057700,8,24.82200953,0.191156426,29.70425791,90.96842959
2012,15,4,Malaysia,NEGERI SEMBILAN,0,1057700,8,24.94896521,0.092448448,30.15745515,92.50774717
2012,16,4,Malaysia,NEGERI SEMBILAN,0,1057700,11,25.35358298,0.145467205,30.3485746,91.40203405
2012,17,4,Malaysia,NEGERI SEMBILAN,0,1057700,11,25.71803201,0.126207111,30.60646788,90.83241199
2012,18,4,Malaysia,NEGERI SEMBILAN,0,1057700,7,25.68473331,0.043468961,30.51758941,90.59907729
2012,19,5,Malaysia,NEGERI SEMBILAN,0,1057700,10,25.29525768,0.203568486,30.13313971,90.70363224
2012,20,5,Malaysia,NEGERI SEMBILAN,0,1057700,11,25.68645783,0.011770057,30.48410755,90.39841072
2012,21,5,Malaysia,NEGERI SEMBILAN,0,1057700,7,25.99354897,0.015836077,30.66393024,89.84236446
2012,22,5,Malaysia,NEGERI SEMBILAN,0,1057700,8,25.73021583,0.072573102,30.53075883,90.41951452
2012,23,6,Malaysia,NEGERI SEMBILAN,0,1057700,4,26.28025429,0.015969827,30.42155732,87.30135335
2012,24,6,Malaysia,NEGERI SEMBILAN,0,1057700,9,26.03806407,0.007570287,29.84692501,85.82068347
2012,25,6,Malaysia,NEGERI SEMBILAN,0,1057700,7,26.12242546,0.007329536,29.96227502,85.98249485
2012,26,6,Malaysia,NEGERI SEMBILAN,0,1057700,8,25.52405831,0.001685258,29.78711595,87.97020742
2012,27,7,Malaysia,NEGERI SEMBILAN,0,1057700,10,24.99678915,0.081561145,29.78355109,90.50038216
2012,28,7,Malaysia,NEGERI SEMBILAN,0,1057700,12,24.99331207,0.113206548,29.82730625,90.72566407
2012,29,7,Malaysia,NEGERI SEMBILAN,0,1057700,11,24.66824664,0.131878139,29.54028415,90.98324978
2012,30,7,Malaysia,NEGERI SEMBILAN,0,1057700,9,25.52115607,0.001203756,29.65141233,87.39114255
2012,31,7,Malaysia,NEGERI SEMBILAN,0,1057700,19,25.70736241,0.00214001,30.07130241,88.38620677
2012,32,8,Malaysia,NEGERI SEMBILAN,0,1057700,14,25.1151783,0.099644233,29.79697256,90.02852937
2012,33,8,Malaysia,NEGERI SEMBILAN,0,1057700,13,25.3728051,0.025787125,29.95708694,89.51345298
2012,34,8,Malaysia,NEGERI SEMBILAN,0,1057700,22,24.75092556,0.038439936,29.56783019,90.72587002
2012,35,8,Malaysia,NEGERI SEMBILAN,0,1057700,20,25.00323859,0.126260612,29.70900131,90.14556687
2012,36,9,Malaysia,NEGERI SEMBILAN,0,1057700,9,25.39227958,0.02680363,29.92228567,89.23123977
2012,37,9,Malaysia,NEGERI SEMBILAN,0,1057700,7,24.78219129,0.025038121,29.561097,90.50215052
2012,38,9,Malaysia,NEGERI SEMBILAN,0,1057700,14,25.59672659,0.021453604,29.65260366,87.07100348
2012,39,9,Malaysia,NEGERI SEMBILAN,0,1057700,10,24.98121237,0.112457545,29.42218825,88.8884566
2012,40,10,Malaysia,NEGERI SEMBILAN,0,1057700,18,25.39585481,0.063585058,29.92301832,89.18774252
2012,41,10,Malaysia,NEGERI SEMBILAN,0,1057700,6,24.87743259,0.018832091,29.31714935,88.93503757
2012,42,10,Malaysia,NEGERI SEMBILAN,0,1057700,13,24.23133964,0.272958322,29.61418943,93.53209163
2012,43,10,Malaysia,NEGERI SEMBILAN,0,1057700,17,24.64550538,0.081935647,29.9414022,93.0478622
2012,44,10,Malaysia,NEGERI SEMBILAN,0,1057700,10,24.89155124,0.266056789,30.21661602,93.10230324
2012,45,11,Malaysia,NEGERI SEMBILAN,0,1057700,11,24.05602724,0.295802933,29.73862751,95.03735108
2012,46,11,Malaysia,NEGERI SEMBILAN,0,1057700,6,24.79876353,0.093197451,30.31848879,94.04882254
2012,47,11,Malaysia,NEGERI SEMBILAN,0,1057700,12,25.04451495,0.487440861,30.4369694,93.39387143
2012,48,11,Malaysia,NEGERI SEMBILAN,0,1057700,14,24.82250025,0.285691384,30.34023904,94.03938917
2012,49,12,Malaysia,NEGERI SEMBILAN,0,1057700,15,24.52119958,0.204210489,30.12579231,94.52698207
2012,50,12,Malaysia,NEGERI SEMBILAN,0,1057700,13,24.37078759,0.275446084,29.94610217,94.42223882
2012,51,12,Malaysia,NEGERI SEMBILAN,0,1057700,12,24.11888117,0.101730743,29.63569699,94.20590927
2012,52,12,Malaysia,NEGERI SEMBILAN,0,1057700,16,24.36781524,0.15488325,29.70813762,93.2842287
2012,1,1,Malaysia,PAHANG,0,1547100,13,24.94809063,0.206919223,29.29255698,88.52672922
2012,2,1,Malaysia,PAHANG,0,1547100,18,24.61046335,0.804752437,28.60256412,87.00869488
2012,3,1,Malaysia,PAHANG,0,1547100,11,25.06229314,0.433357342,30.01008009,91.22866756
2012,4,1,Malaysia,PAHANG,0,1547100,20,25.12413136,0.129915757,28.86342221,85.76080739
2012,5,1,Malaysia,PAHANG,0,1547100,20,24.80217473,0.240501816,29.37429786,89.5376447
2012,6,2,Malaysia,PAHANG,0,1547100,10,24.94179375,0.117144912,29.28077343,88.43234961
2012,7,2,Malaysia,PAHANG,0,1547100,16,25.27585756,0.236907059,29.68440621,88.68733753
2012,8,2,Malaysia,PAHANG,0,1547100,23,25.55993273,0.339988275,29.786126,87.80952958
2012,9,2,Malaysia,PAHANG,0,1547100,19,25.63983155,0.300036027,30.22602724,89.43472532
2012,10,3,Malaysia,PAHANG,0,1547100,15,25.28086644,0.420649563,30.28205034,91.46536042
2012,11,3,Malaysia,PAHANG,0,1547100,8,25.09775602,1.132632059,29.75063249,89.85250651
2012,12,3,Malaysia,PAHANG,0,1547100,12,25.83429067,0.13764133,30.25903197,88.64415637
2012,13,3,Malaysia,PAHANG,0,1547100,12,25.87367479,0.179359424,30.37816309,89.01240808
2012,14,4,Malaysia,PAHANG,0,1547100,16,25.68807424,0.167503035,30.40546178,90.0312024
2012,15,4,Malaysia,PAHANG,0,1547100,13,25.75112891,0.085832692,30.34622748,89.45655949
2012,16,4,Malaysia,PAHANG,0,1547100,22,25.99679311,0.062277578,30.7974476,90.36055121
2012,17,4,Malaysia,PAHANG,0,1547100,17,26.01989122,0.107306631,30.98325169,91.13545237
2012,18,4,Malaysia,PAHANG,0,1547100,8,26.40936758,0.374138461,31.19810095,90.26839824
2012,19,5,Malaysia,PAHANG,0,1547100,7,26.05266362,0.240564881,30.7292535,89.79414486
2012,20,5,Malaysia,PAHANG,0,1547100,11,26.3159877,0.105982248,31.09254352,90.20919954
2012,21,5,Malaysia,PAHANG,0,1547100,12,26.45044041,0.027559799,31.16376612,89.89087668
2012,22,5,Malaysia,PAHANG,0,1547100,7,26.47283727,0.058493624,31.25909885,90.24868184
2012,23,6,Malaysia,PAHANG,0,1547100,16,26.47974953,0.251159953,31.25096368,90.16536508
