,Year,Month,Country,Province,Policy,Population,Cases,AHo,ATo,RHo,TPo
748,2010,5,Thailand,Songkhla,0,601778,136,31.42383684,30.71308907,86.26452117,0.08760411
749,2010,6,Thailand,Songkhla,0,601778,320,30.98970065,29.41275354,87.28759448,0.030104472
750,2010,7,Thailand,Songkhla,0,601778,479,30.58622239,28.52489449,88.20699307,0.013584114
751,2010,8,Thailand,Songkhla,0,601778,300,30.84293755,27.62627683,88.63258888,0.055678758
752,2010,9,Thailand,Songkhla,0,601778,192,30.7482792,27.57995048,90.73750095,0.157302246
753,2010,10,Thailand,Songkhla,0,601778,183,30.69383211,26.81869135,90.03764548,0.191981647
754,2010,11,Thailand,Songkhla,0,601778,131,30.64972213,26.12413113,91.85096999,0.943291948
755,2010,12,Thailand,Songkhla,0,601778,105,30.00022904,25.47261776,90.75672786,0.489210645
756,2010,1,Thailand,Sukhothai,0,845850,7,27.54982028,25.70718272,84.07456537,0.008923014
757,2010,2,Thailand,Sukhothai,0,845850,7,26.14746638,26.52625864,72.93948219,0
758,2010,3,Thailand,Sukhothai,0,845850,9,25.46993056,27.11933855,61.22622155,0.002205967
759,2010,4,Thailand,Sukhothai,0,845850,19,27.17990358,27.38318443,57.58319788,0.021442663
760,2010,5,Thailand,Sukhothai,0,845850,13,29.48790991,27.4951063,64.48610019,0.027195362
761,2010,6,Thailand,Sukhothai,0,845850,16,30.78441279,26.83973598,76.09173361,0.362978278
762,2010,7,Thailand,Sukhothai,0,845850,31,31.41146777,26.24945139,82.77658383,0.214429931
763,2010,8,Thailand,Sukhothai,0,845850,48,32.05522887,26.40964783,89.72152942,0.27502215
764,2010,9,Thailand,Sukhothai,0,845850,28,31.97023421,25.87605431,89.29326529,0.259565838
765,2010,10,Thailand,Sukhothai,0,845850,12,31.3648601,25.96831194,91.02999494,0.266966652
766,2010,11,Thailand,Sukhothai,0,845850,10,28.35331491,25.55440364,86.28772371,0.000338083
767,2010,12,Thailand,Sukhothai,0,845850,1,27.2667916,25.15799666,87.93648555,0.052363218
768,2010,1,Thailand,Suphan Buri,0,1000383,31,27.23733562,24.28525433,77.27551756,0.030868274
769,2010,2,Thailand,Suphan Buri,0,1000383,24,28.58964584,25.63837779,72.71034212,0.000994035
770,2010,3,Thailand,Suphan Buri,0,1000383,17,27.58094473,28.20546822,65.73200033,1.53E-05
771,2010,4,Thailand,Suphan Buri,0,1000383,8,28.78128224,31.23711389,64.6684983,0.018286473
772,2010,5,Thailand,Suphan Buri,0,1000383,8,30.2818507,31.29313269,70.20639212,0.017553749
773,2010,6,Thailand,Suphan Buri,0,1000383,8,30.29436631,29.44951852,73.55494705,0.03398469
774,2010,7,Thailand,Suphan Buri,0,1000383,19,30.96846863,28.33971991,81.63267612,0.056563779
775,2010,8,Thailand,Suphan Buri,0,1000383,33,30.60985208,27.38205622,83.46764459,0.108500633
776,2010,9,Thailand,Suphan Buri,0,1000383,49,31.3298977,27.40192772,86.83688554,0.287665349
777,2010,10,Thailand,Suphan Buri,0,1000383,23,30.49680693,26.43824163,87.57080707,0.324206156
778,2010,11,Thailand,Suphan Buri,0,1000383,7,27.3387457,24.53488696,76.31598468,0.003157566
779,2010,12,Thailand,Suphan Buri,0,1000383,7,26.52595188,23.20352065,75.96955766,0.002520067
780,2010,1,Thailand,Surat Thani,0,1381761,37,29.3302458,25.57623345,86.62695934,0.039088674
781,2010,2,Thailand,Surat Thani,0,1381761,34,28.99374556,27.97683712,81.19615856,0.006538346
782,2010,3,Thailand,Surat Thani,0,1381761,36,29.42759061,28.93591145,79.29688526,0.004617208
783,2010,4,Thailand,Surat Thani,0,1381761,32,30.5509539,30.4524469,80.24567681,0.003771181
784,2010,5,Thailand,Surat Thani,0,1381761,99,31.39166486,30.36320638,85.76348978,0.012607466
785,2010,6,Thailand,Surat Thani,0,1381761,154,30.74062428,29.48460003,85.95583167,0.058487583
786,2010,7,Thailand,Surat Thani,0,1381761,260,30.6715684,28.15466741,90.46367244,0.082495958
787,2010,8,Thailand,Surat Thani,0,1381761,313,30.48997051,27.3678993,90.3031355,0.026226847
788,2010,9,Thailand,Surat Thani,0,1381761,212,30.92586933,27.3141091,92.51422751,0.062304475
789,2010,10,Thailand,Surat Thani,0,1381761,105,30.437239,26.37405912,92.10804897,0.214337981
790,2010,11,Thailand,Surat Thani,0,1381761,60,30.20281717,25.83806676,93.12010122,0.614153905
791,2010,12,Thailand,Surat Thani,0,1381761,40,29.9354325,25.19079554,91.67104224,0.157150958
792,2010,1,Thailand,Surin,0,525684,22,25.19946089,25.38519201,76.55404255,0.014695701
793,2010,2,Thailand,Surin,0,525684,28,27.42371185,26.26592318,73.16681296,0.028324835
794,2010,3,Thailand,Surin,0,525684,75,24.74913722,27.16250833,61.1083624,0
795,2010,4,Thailand,Surin,0,525684,120,29.18187131,28.07087237,69.75066171,0.049792835
796,2010,5,Thailand,Surin,0,525684,260,30.54514867,27.62899441,75.59371148,0.029516473
797,2010,6,Thailand,Surin,0,525684,420,31.26616433,26.90084716,82.59382218,0.151352986
798,2010,7,Thailand,Surin,0,525684,544,30.96935625,25.86055675,83.81545574,0.238876368
799,2010,8,Thailand,Surin,0,525684,774,31.34934185,25.7204084,89.88316228,0.146338613
800,2010,9,Thailand,Surin,0,525684,459,31.35967882,25.68747721,89.4043544,0.208340113
801,2010,10,Thailand,Surin,0,525684,109,29.27203916,25.30769248,86.84729014,0.168594089
802,2010,11,Thailand,Surin,0,525684,37,25.19213361,24.87465724,73.76629777,1.44E-05
803,2010,12,Thailand,Surin,0,525684,16,23.8267888,24.91383963,73.58423366,1.39E-05
804,2010,1,Thailand,Tak,0,622659,15,24.85218605,23.82310987,86.4837892,0.022846183
805,2010,2,Thailand,Tak,0,622659,12,21.8301668,26.76102006,71.8486435,0
806,2010,3,Thailand,Tak,0,622659,29,25.21327841,27.55192017,73.37581536,0.006219611
807,2010,4,Thailand,Tak,0,622659,54,26.9692235,29.47667196,71.04633977,0.000236539
808,2010,5,Thailand,Tak,0,622659,82,29.27729394,29.20937468,80.19941717,0.134062209
809,2010,6,Thailand,Tak,0,622659,143,29.81587792,28.21936469,89.21848719,0.085996265
810,2010,7,Thailand,Tak,0,622659,278,29.73476652,27.63462302,91.86833712,0.150197465
811,2010,8,Thailand,Tak,0,622659,246,29.53920684,26.64426396,93.48748638,0.177565987
812,2010,9,Thailand,Tak,0,622659,97,29.57201037,26.75361908,93.29727639,0.162138672
813,2010,10,Thailand,Tak,0,622659,23,28.8548404,25.36496102,93.40296432,0.20687744
814,2010,11,Thailand,Tak,0,622659,28,26.00233012,24.42542249,90.64072117,0.000144231
815,2010,12,Thailand,Tak,0,622659,8,24.9691197,23.27940209,91.8029001,0.026168148
816,2010,1,Thailand,Trang,0,220921,11,29.34601826,21.32441148,87.38333794,0.123045661
817,2010,2,Thailand,Trang,0,220921,5,29.20108355,21.86552636,84.65506306,0.002371936
818,2010,3,Thailand,Trang,0,220921,6,29.927103,24.57770359,83.77191982,0.030449521
819,2010,4,Thailand,Trang,0,220921,15,31.29305241,26.82579832,89.03357735,0.054367179
820,2010,5,Thailand,Trang,0,220921,18,31.60503744,26.85264099,90.10957707,0.08463745
821,2010,6,Thailand,Trang,0,220921,76,30.97625059,25.30863067,90.27331284,0.351755204
822,2010,7,Thailand,Trang,0,220921,62,30.558478,24.6849837,90.25809463,0.07926856
823,2010,8,Thailand,Trang,0,220921,39,30.62408641,24.1749812,89.66398403,0.038021032
824,2010,9,Thailand,Trang,0,220921,30,30.4195187,24.2465644,90.42320941,0.129867765
825,2010,10,Thailand,Trang,0,220921,20,30.33215662,23.55621659,90.14180864,0.204353367
826,2010,11,Thailand,Trang,0,220921,12,30.36117398,21.47494876,91.72483015,0.403961921
827,2010,12,Thailand,Trang,0,220921,4,29.86640301,20.35225235,91.05694273,0.300571788
828,2010,1,Thailand,Trat,0,1813088,11,28.49677677,25.23003057,85.29965123,0.133291624
829,2010,2,Thailand,Trat,0,1813088,5,30.86285027,25.67437275,88.88436194,0.014111222
830,2010,3,Thailand,Trat,0,1813088,19,30.66146582,26.5901981,87.00365405,0.001205143
831,2010,4,Thailand,Trat,0,1813088,35,31.54396733,26.77299956,89.00465191,0.079088384
832,2010,5,Thailand,Trat,0,1813088,61,32.16174038,26.84587191,89.9392358,0.110996481
833,2010,6,Thailand,Trat,0,1813088,81,31.84459397,26.19918383,92.44205523,0.170881159
834,2010,7,Thailand,Trat,0,1813088,86,31.43116828,25.79521436,92.40580875,0.393979539
835,2010,8,Thailand,Trat,0,1813088,52,30.94327428,25.98050025,92.33317752,0.285643535
836,2010,9,Thailand,Trat,0,1813088,23,31.1013865,25.62704247,91.58645302,0.158901381
837,2010,10,Thailand,Trat,0,1813088,18,30.09976912,25.6092163,89.68873411,0.361719062
838,2010,11,Thailand,Trat,0,1813088,22,28.43391374,25.3060827,84.01212932,0.004282134
839,2010,12,Thailand,Trat,0,1813088,12,27.63276657,24.97167616,82.2221472,0.025198763
840,2010,1,Thailand,Ubon Ratchathani,0,1544786,0,24.84886102,24.94666762,76.18219254,0.003678884
841,2010,2,Thailand,Ubon Ratchathani,0,1544786,1,27.43297569,26.3715247,75.37430921,0.002745442
842,2010,3,Thailand,Ubon Ratchathani,0,1544786,6,25.53192736,26.62036034,66.03614832,8.67E-16
843,2010,4,Thailand,Ubon Ratchathani,0,1544786,6,29.68843018,27.01491443,73.40843625,0.013395525
844,2010,5,Thailand,Ubon Ratchathani,0,1544786,15,31.12997572,27.42870029,80.81366091,0.125821341
845,2010,6,Thailand,Ubon Ratchathani,0,1544786,40,31.52894394,26.59710407,85.46905755,0.154225977
846,2010,7,Thailand,Ubon Ratchathani,0,1544786,70,31.22654896,26.19819488,86.30722316,0.260281076
847,2010,8,Thailand,Ubon Ratchathani,0,1544786,40,31.29020527,25.74343789,92.1797888,0.312955483
848,2010,9,Thailand,Ubon Ratchathani,0,1544786,63,31.42638379,26.04521477,91.8587226,0.132060504
849,2010,10,Thailand,Ubon Ratchathani,0,1544786,43,28.99575471,25.5241116,87.49099091,0.322897785
850,2010,11,Thailand,Ubon Ratchathani,0,1544786,24,25.38062876,25.14586305,79.09833387,0.023254198
851,2010,12,Thailand,Ubon Ratchathani,0,1544786,2,23.87325265,24.78274054,74.99867322,1.16E-05
852,2010,1,Thailand,Udon Thani,0,327959,3,25.02503142,23.55163512,80.43925016,0.079021955
853,2010,2,Thailand,Udon Thani,0,327959,6,25.74637092,26.17435452,73.92261593,0.00018345
854,2010,3,Thailand,Udon Thani,0,327959,5,23.9805981,26.81043698,59.98774979,8.67E-16
855,2010,4,Thailand,Udon Thani,0,327959,14,27.81242107,28.94062814,63.53513859,0.098446308
856,2010,5,Thailand,Udon Thani,0,327959,31,30.85479012,28.46603574,77.36899992,0.127876692
857,2010,6,Thailand,Udon Thani,0,327959,37,31.60690558,27.78797139,80.80774966,0.339476301
858,2010,7,Thailand,Udon Thani,0,327959,63,31.77807177,27.32059441,85.99044012,0.614150906
859,2010,8,Thailand,Udon Thani,0,327959,59,31.84576744,26.10945948,91.45438706,0.733157628
860,2010,9,Thailand,Udon Thani,0,327959,23,31.53903604,26.3069983,89.4738345,0.603722693
861,2010,10,Thailand,Udon Thani,0,327959,10,28.68623774,24.96157085,83.79749406,0.305317511
862,2010,11,Thailand,Udon Thani,0,327959,1,23.97697393,23.34032953,72.8671565,0.000155168
863,2010,12,Thailand,Udon Thani,0,327959,1,23.23186406,22.95000396,75.95427007,0.000926868
864,2010,1,Thailand,Uthai Thani,0,462618,2,26.80953096,22.79519434,86.74537692,0.077664494
865,2010,2,Thailand,Uthai Thani,0,462618,0,26.95269618,25.01316994,77.91425017,0.003727454
866,2010,3,Thailand,Uthai Thani,0,462618,2,25.73030337,27.14534833,69.30410493,0
867,2010,4,Thailand,Uthai Thani,0,462618,0,28.89845731,29.95904633,74.59722712,0.097930172
868,2010,5,Thailand,Uthai Thani,0,462618,2,30.46410192,29.12151144,79.54262477,0.006477818
869,2010,6,Thailand,Uthai Thani,0,462618,4,30.10045642,28.98152975,79.8920287,0.084242693
870,2010,7,Thailand,Uthai Thani,0,462618,9,30.72560243,27.93102886,87.96498502,0.068010594
871,2010,8,Thailand,Uthai Thani,0,462618,10,30.36627001,26.8030336,88.11499781,0.115270505
872,2010,9,Thailand,Uthai Thani,0,462618,15,30.63320123,26.91531855,91.21670527,0.224251676
873,2010,10,Thailand,Uthai Thani,0,462618,7,29.64204873,25.51548526,90.59871625,0.380666077
874,2010,11,Thailand,Uthai Thani,0,462618,1,27.11767411,23.59602569,88.12519015,0.00112831
875,2010,12,Thailand,Uthai Thani,0,462618,3,26.3827698,22.20848631,88.74927626,0.015620425
876,2010,1,Thailand,Uttaradit,0,487380,1,27.21668445,23.02656434,91.18902237,0.032684819
877,2010,2,Thailand,Uttaradit,0,487380,2,26.89389326,25.11768336,82.88668183,0.000630173
878,2010,3,Thailand,Uttaradit,0,487380,3,26.91393245,26.2400338,74.19941483,0.000207586
879,2010,4,Thailand,Uttaradit,0,487380,3,29.4542141,27.88644769,74.92049548,0.099060246
880,2010,5,Thailand,Uttaradit,0,487380,9,30.80238754,28.12821373,78.64875684,0.097003132
881,2010,6,Thailand,Uttaradit,0,487380,4,30.84083892,27.73985067,82.42047428,0.415795628
882,2010,7,Thailand,Uttaradit,0,487380,14,31.06694903,26.45039031,87.91584464,0.282484959
883,2010,8,Thailand,Uttaradit,0,487380,29,30.99429692,26.07928816,91.69757287,0.279096613
884,2010,9,Thailand,Uttaradit,0,487380,39,31.17943799,25.67508766,91.21366806,0.411713094
885,2010,10,Thailand,Uttaradit,0,487380,28,30.12430923,24.86270496,90.67350523,0.154149668
886,2010,11,Thailand,Uttaradit,0,487380,8,27.80463371,22.99606127,91.19759745,0
887,2010,12,Thailand,Uttaradit,0,487380,10,26.5340251,22.23905618,91.89754739,0.043787345
888,2010,1,Thailand,Yala,0,539257,67,28.16070502,22.49346492,91.47806052,0.023999216
889,2010,2,Thailand,Yala,0,539257,35,28.54424146,23.96415253,88.26942423,0.025085702
890,2010,3,Thailand,Yala,0,539257,44,28.61563406,25.99038134,84.65528061,0.003436412
891,2010,4,Thailand,Yala,0,539257,66,29.32687671,28.30283802,85.25025306,0.008252451
892,2010,5,Thailand,Yala,0,539257,149,29.98160394,28.6896367,88.15156964,0.073941068
893,2010,6,Thailand,Yala,0,539257,184,29.25181923,27.8448318,87.00805479,0.011557615
894,2010,7,Thailand,Yala,0,539257,198,28.68514767,26.81224707,87.97926926,0.021883722
895,2010,8,Thailand,Yala,0,539257,138,29.07614522,25.92567526,88.97032431,0.034991687
896,2010,9,Thailand,Yala,0,539257,80,29.06482453,26.20482678,91.92400356,0.198200019
897,2010,10,Thailand,Yala,0,539257,85,28.89207863,25.31160449,89.45848967,0.46799483
898,2010,11,Thailand,Yala,0,539257,51,29.21383105,23.02465166,93.99212861,0.114556358
899,2010,12,Thailand,Yala,0,539257,23,28.45203873,21.7405477,93.21932732,0.44765471
900,2010,1,Thailand,Yasothon,0,540182,1,24.31265717,23.27883373,76.91829611,0.014039661
901,2010,2,Thailand,Yasothon,0,540182,2,26.74686504,24.28942671,74.62665732,0.104014318
902,2010,3,Thailand,Yasothon,0,540182,9,24.75089232,25.13618702,64.10442453,0
903,2010,4,Thailand,Yasothon,0,540182,8,28.54730611,25.69403563,68.33457862,0.008690096
904,2010,5,Thailand,Yasothon,0,540182,7,30.80342333,25.70113461,78.83973249,0.093285326
905,2010,6,Thailand,Yasothon,0,540182,34,31.50814174,25.24004339,84.62876999,0.321645541
906,2010,7,Thailand,Yasothon,0,540182,39,31.23949119,24.4950587,85.62060849,0.240867544
907,2010,8,Thailand,Yasothon,0,540182,37,31.3696447,24.64671207,90.99713156,0.324601819
908,2010,9,Thailand,Yasothon,0,540182,27,31.40701413,24.03599461,90.69004678,0.268266349
909,2010,10,Thailand,Yasothon,0,540182,11,28.62313749,24.39089651,85.72999768,0.217780525
910,2010,11,Thailand,Yasothon,0,540182,1,24.62571489,23.76628104,75.45771903,0.010100013
911,2010,12,Thailand,Yasothon,0,540182,1,23.43384434,23.21576493,76.15354411,8.93E-05
912,2011,1,Thailand,Amnat Charoen,0,284061,2,19.73579918,19.1649279,75.2985454,0.000671166
913,2011,2,Thailand,Amnat Charoen,0,284061,2,23.50607839,23.5663027,71.05883346,0.000500951
914,2011,3,Thailand,Amnat Charoen,0,284061,3,22.08994278,22.68396457,69.70327581,0.020059574
915,2011,4,Thailand,Amnat Charoen,0,284061,5,27.24091223,26.86893005,72.06956286,0.012257707
916,2011,5,Thailand,Amnat Charoen,0,284061,40,30.58678822,27.21725879,83.95406885,0.261257096
917,2011,6,Thailand,Amnat Charoen,0,284061,40,30.7107195,26.86391012,86.0724275,0.310510388
918,2011,7,Thailand,Amnat Charoen,0,284061,39,30.90767161,26.45721141,88.81099349,0.258074712
919,2011,8,Thailand,Amnat Charoen,0,284061,14,31.1095254,26.21298298,90.89130073,0.243678574
920,2011,9,Thailand,Amnat Charoen,0,284061,10,31.00968674,25.58269753,93.45733015,0.476149176
921,2011,10,Thailand,Amnat Charoen,0,284061,2,28.35720513,24.76546049,85.38951516,0.168025325
922,2011,11,Thailand,Amnat Charoen,0,284061,4,26.09983513,23.99841101,79.10627738,0.006093787
923,2011,12,Thailand,Amnat Charoen,0,284061,0,20.85178757,19.8394342,76.63864356,7.54E-06
924,2011,1,Thailand,Ang Thong,0,5674843,1,22.84530748,24.85244751,63.93574948,0.000216668
925,2011,2,Thailand,Ang Thong,0,5674843,16,27.5260075,27.17803416,71.97776898,0.002128959
926,2011,3,Thailand,Ang Thong,0,5674843,4,27.17361162,26.62957429,73.09454837,0.161505137
927,2011,4,Thailand,Ang Thong,0,5674843,15,30.4306225,28.58591801,77.54036923,0.03984319
928,2011,5,Thailand,Ang Thong,0,5674843,23,31.41934459,28.06410024,83.86450388,0.246514335
929,2011,6,Thailand,Ang Thong,0,5674843,48,30.5817354,28.4562605,78.67971593,0.135733649
930,2011,7,Thailand,Ang Thong,0,5674843,42,30.63890622,27.83991318,81.62709822,0.21980696
931,2011,8,Thailand,Ang Thong,0,5674843,27,30.76558857,27.67751438,82.82668358,0.229421615
932,2011,9,Thailand,Ang Thong,0,5674843,9,30.99768303,27.26997534,85.53730949,0.252847067
933,2011,10,Thailand,Ang Thong,0,5674843,21,30.63874912,27.10481791,84.60439305,0.229177863
934,2011,11,Thailand,Ang Thong,0,5674843,15,28.08557635,26.45720871,76.79058083,0.002098974
935,2011,12,Thailand,Ang Thong,0,5674843,8,23.41744948,24.63458554,66.6388338,4.34E-16
936,2011,1,Thailand,Bangkok,0,1559085,202,25.03173061,24.81018515,71.72791233,5.32E-06
937,2011,2,Thailand,Bangkok,0,1559085,145,29.71427041,26.63013204,82.6926124,0.001733213
938,2011,3,Thailand,Bangkok,0,1559085,128,28.53095505,26.21192385,79.98945209,0.026975287
939,2011,4,Thailand,Bangkok,0,1559085,129,31.18283622,28.07295743,82.64389638,0.049487352
940,2011,5,Thailand,Bangkok,0,1559085,302,31.82471288,28.54862057,83.41618529,0.155781485
941,2011,6,Thailand,Bangkok,0,1559085,416,31.30412012,28.46168499,81.54754813,0.155345386
942,2011,7,Thailand,Bangkok,0,1559085,483,31.25926902,27.81410214,84.2202329,0.156990207
943,2011,8,Thailand,Bangkok,0,1559085,414,31.41245699,27.69994884,85.40553953,0.219077031
944,2011,9,Thailand,Bangkok,0,1559085,279,31.40230477,27.38235392,86.73730889,0.220580214
945,2011,10,Thailand,Bangkok,0,1559085,221,31.24667462,26.98588174,87.82526284,0.188065568
946,2011,11,Thailand,Bangkok,0,1559085,304,28.3340203,27.16886732,74.80984848,0.000330136
947,2011,12,Thailand,Bangkok,0,1559085,177,25.00753224,24.63453655,72.26304625,8.67E-16
948,2011,1,Thailand,Bungkan,0,679370,1,18.22911982,18.16206226,74.18607404,0.00054087
949,2011,2,Thailand,Bungkan,0,679370,0,24.07710909,22.78511326,76.67361929,0.000667257
950,2011,3,Thailand,Bungkan,0,679370,0,21.95289919,22.04179535,72.12078866,0.026185855
951,2011,4,Thailand,Bungkan,0,679370,0,27.21154463,27.16735013,71.05913408,0.028943006
952,2011,5,Thailand,Bungkan,0,679370,2,31.20340625,27.00818908,87.6470324,0.348923232
953,2011,6,Thailand,Bungkan,0,679370,5,31.77385841,26.90653695,90.72667591,1.001435999
954,2011,7,Thailand,Bungkan,0,679370,11,31.69174142,26.85347365,90.58611966,1.461339144
955,2011,8,Thailand,Bungkan,0,679370,5,31.57668598,26.6183764,91.14433719,0.649739904
956,2011,9,Thailand,Bungkan,0,679370,8,31.37487708,26.16865489,92.32809324,0.927996614
957,2011,10,Thailand,Bungkan,0,679370,3,28.5543072,25.40922184,83.3055562,0.135472586
958,2011,11,Thailand,Bungkan,0,679370,2,25.12968187,23.4418502,77.80385969,7.98E-05
959,2011,12,Thailand,Bungkan,0,679370,0,18.71475334,18.73964202,73.59035114,0
960,2011,1,Thailand,Buri Ram,0,333256,11,20.90905727,18.16206226,67.68653364,0.008868802
961,2011,2,Thailand,Buri Ram,0,333256,5,24.85745559,22.78511326,67.92529855,0.009384752
962,2011,3,Thailand,Buri Ram,0,333256,7,23.29617885,22.04179535,61.50088302,0.006954616
963,2011,4,Thailand,Buri Ram,0,333256,9,28.47293541,27.16735013,73.21943272,0.115193746
964,2011,5,Thailand,Buri Ram,0,333256,35,30.67536491,27.00818908,82.62242823,0.194533109
965,2011,6,Thailand,Buri Ram,0,333256,116,30.46508537,26.90653695,82.86804176,0.053993522
966,2011,7,Thailand,Buri Ram,0,333256,96,30.2884013,26.85347365,83.69979117,0.108300583
967,2011,8,Thailand,Buri Ram,0,333256,123,30.54187522,26.6183764,86.7664056,0.095254305
968,2011,9,Thailand,Buri Ram,0,333256,68,30.69530606,26.16865489,89.1282866,0.24771114
969,2011,10,Thailand,Buri Ram,0,333256,12,29.59545904,25.40922184,86.92642534,0.132600551
970,2011,11,Thailand,Buri Ram,0,333256,15,26.75865493,23.4418502,77.94262149,0.001013316
971,2011,12,Thailand,Buri Ram,0,333256,9,22.10750087,18.73964202,71.16812641,8.67E-16
972,2011,1,Thailand,Chachoengsao,0,516855,12,23.22386802,22.04046489,64.45039075,0
973,2011,2,Thailand,Chachoengsao,0,516855,12,28.23700975,25.7936845,79.82627271,0.001922507
974,2011,3,Thailand,Chachoengsao,0,516855,4,27.88131705,26.12396318,80.09670567,0.109009123
975,2011,4,Thailand,Chachoengsao,0,516855,16,30.94316038,27.84054623,87.60753913,0.011731651
976,2011,5,Thailand,Chachoengsao,0,516855,53,31.54918978,27.6155236,87.05395299,0.137437909
977,2011,6,Thailand,Chachoengsao,0,516855,105,31.39762231,27.3304523,86.84016254,0.056381109
978,2011,7,Thailand,Chachoengsao,0,516855,99,31.19763214,26.97632715,87.9579595,0.129336042
979,2011,8,Thailand,Chachoengsao,0,516855,69,31.18169308,26.52832945,88.79070527,0.28097871
980,2011,9,Thailand,Chachoengsao,0,516855,70,31.28855195,26.17295093,90.15045977,0.31214304
981,2011,10,Thailand,Chachoengsao,0,516855,40,30.5866978,25.58188647,87.70435045,0.234954135
982,2011,11,Thailand,Chachoengsao,0,516855,37,27.68426837,24.89473218,74.28260609,3.73E-05
983,2011,12,Thailand,Chachoengsao,0,516855,16,23.8917124,22.23670431,67.94142882,0
984,2011,1,Thailand,Chai Nat,0,1338656,9,23.55190665,25.0315644,69.18889984,0.000404901
985,2011,2,Thailand,Chai Nat,0,1338656,6,27.42346315,25.98160064,72.61037604,0.009895931
986,2011,3,Thailand,Chai Nat,0,1338656,5,27.80067444,25.5725353,77.12634016,0.20570481
987,2011,4,Thailand,Chai Nat,0,1338656,4,30.56296499,26.72653143,79.13553293,0.068827955
988,2011,5,Thailand,Chai Nat,0,1338656,31,31.49492623,27.45268187,84.59006273,0.200282793
989,2011,6,Thailand,Chai Nat,0,1338656,30,30.05337415,27.3486091,76.09059863,0.107358271
990,2011,7,Thailand,Chai Nat,0,1338656,36,30.21875523,26.91749063,79.01903117,0.216722373
991,2011,8,Thailand,Chai Nat,0,1338656,18,30.66397061,26.72573333,82.10691409,0.158912895
992,2011,9,Thailand,Chai Nat,0,1338656,21,30.87525904,26.5350037,85.04821491,0.448682512
993,2011,10,Thailand,Chai Nat,0,1338656,20,30.94095873,26.37129762,87.15420791,0.307709359
994,2011,11,Thailand,Chai Nat,0,1338656,14,28.61235657,26.68236394,81.14540608,0.002957095
995,2011,12,Thailand,Chai Nat,0,1338656,8,24.0861065,24.72113573,72.30196959,0
996,2011,1,Thailand,Chaiyaphum,0,756127,3,21.29950211,24.13414628,76.94909896,0.003056661
997,2011,2,Thailand,Chaiyaphum,0,756127,1,25.2024555,26.89851854,78.55000152,0.011908989
998,2011,3,Thailand,Chaiyaphum,0,756127,5,24.51994273,26.24150916,76.24567872,0.023320057
999,2011,4,Thailand,Chaiyaphum,0,756127,23,28.44650318,28.31735955,80.14774401,0.124158222
1000,2011,5,Thailand,Chaiyaphum,0,756127,38,30.61774699,27.96813611,90.14548046,0.329243434
1001,2011,6,Thailand,Chaiyaphum,0,756127,62,30.40261224,28.56753052,89.39466394,0.106764045
1002,2011,7,Thailand,Chaiyaphum,0,756127,70,30.40300982,28.04286627,91.17646885,0.225623238
1003,2011,8,Thailand,Chaiyaphum,0,756127,62,30.43509322,27.73325919,92.00886804,0.585696681
1004,2011,9,Thailand,Chaiyaphum,0,756127,40,30.51943469,27.25318048,93.50957713,0.323634246
1005,2011,10,Thailand,Chaiyaphum,0,756127,33,28.79942553,26.82850376,88.73131399,0.151920341
1006,2011,11,Thailand,Chaiyaphum,0,756127,13,26.45392731,25.92508235,84.19123995,0.012494944
1007,2011,12,Thailand,Chaiyaphum,0,756127,9,21.94601023,23.83191283,77.69921176,0.000116386
1008,2011,1,Thailand,Chanthaburi,0,253831,9,23.1082587,20.27209932,69.67860652,0
1009,2011,2,Thailand,Chanthaburi,0,253831,9,28.30870191,23.41172578,86.49526504,0.226637236
1010,2011,3,Thailand,Chanthaburi,0,253831,9,27.81109462,23.41167165,83.982709,0.094369404
1011,2011,4,Thailand,Chanthaburi,0,253831,22,30.33184529,26.04172903,90.52713464,0.008658384
1012,2011,5,Thailand,Chanthaburi,0,253831,75,31.17043087,25.88808953,90.5482064,0.086564107
1013,2011,6,Thailand,Chanthaburi,0,253831,92,31.15530706,25.84100992,92.11820189,0.153215753
1014,2011,7,Thailand,Chanthaburi,0,253831,84,30.72917253,25.46889726,91.82271616,0.132530655
1015,2011,8,Thailand,Chanthaburi,0,253831,67,30.62843789,25.32466384,93.03776955,0.277129008
1016,2011,9,Thailand,Chanthaburi,0,253831,37,30.70500877,25.10243331,92.70528165,0.369985927
1017,2011,10,Thailand,Chanthaburi,0,253831,29,30.33264486,24.44460358,92.58991306,0.150327095
1018,2011,11,Thailand,Chanthaburi,0,253831,27,28.23390021,23.23752869,83.19592747,0.00562795
1019,2011,12,Thailand,Chanthaburi,0,253831,20,23.83862839,20.62001344,72.31460131,3.19E-05
1020,2011,1,Thailand,Chiang Mai,0,2585325,13,22.00427187,23.54780788,84.37332908,0.033255347
1021,2011,2,Thailand,Chiang Mai,0,2585325,2,20.72085193,24.57666584,78.36163047,9.53E-05
1022,2011,3,Thailand,Chiang Mai,0,2585325,2,24.10138675,24.66496768,80.90788116,0.083080514
1023,2011,4,Thailand,Chiang Mai,0,2585325,9,27.7510794,25.52286199,86.41595061,0.082039152
1024,2011,5,Thailand,Chiang Mai,0,2585325,40,29.14886628,26.32568304,90.05983926,0.177058244
1025,2011,6,Thailand,Chiang Mai,0,2585325,65,29.51406489,25.99033763,88.71368883,0.182163094
